Country,ST,CD,NAICS4,Description,Direct Jobs 2018,Indirect Jobs 2018,Total Jobs 2018
Mexico,CA,20,3345,Navigational & Meas. Instruments ,12.59330429,3.292399888,15.88570418
Mexico,CA,20,3346,Magnetic & Optical Media ,13.99935935,10.52028323,24.51964258
Mexico,CA,20,3351,Electric Lighting Equipment ,2.235198642,1.768095419,4.003294061
Mexico,CA,20,3352,Household Appliances ,9.641636254,7.002805391,16.64444165
Mexico,CA,20,3353,Electrical Equipment ,26.80493243,19.07506306,45.87999549
Mexico,CA,20,3359,Electrical Equipment & Components ,51.43652626,38.15662503,89.59315129
Mexico,CA,20,3361,Motor Vehicles ,0.145714869,0.195970084,0.341684953
Mexico,CA,20,3362,Motor Vehicle Bodies & Trailers ,2.063982414,2.374508957,4.438491371
Mexico,CA,20,3363,Motor Vehicle Parts ,4.430266825,4.46309983,8.893366654
Mexico,CA,20,3364,Aerospace Products & Parts ,1.593586293,0.642086295,2.235672587
Mexico,CA,20,3365,Railroad Rolling Stock ,0.005266999,0.003551926,0.008818925
Mexico,CA,20,3366,Ships & Boats ,0.104237802,0.087396119,0.191633921
Mexico,CA,20,3369,Misc. Transportation Equipment ,1.565148887,1.199204102,2.764352988
Mexico,CA,20,3371,Household & Institutional Furniture ,4.780259779,4.910687874,9.690947653
Mexico,CA,20,3372,Office Furniture & Fixtures ,0.291153099,0.295567911,0.586721011
Mexico,CA,20,3379,Furniture Related Products ,0.141632035,0.187563909,0.329195944
Mexico,CA,20,3391,Medical Equipment & Supplies ,8.017395257,4.593750796,12.61114605
Mexico,CA,20,3399,Misc. Manufactured Commodities ,31.59385967,33.03483216,64.62869183
Mexico,CA,20,9100,Scrap Products ,0,0,0
Mexico,CA,21,1111,Oilseeds & Grains ,47.17168785,38.82339434,85.99508219
Mexico,CA,21,1112,Vegetables & Melons ,170.4315922,140.2691575,310.7007497
Mexico,CA,21,1113,Fruits & Tree Nuts ,156.2779697,128.6203976,284.8983673
Mexico,CA,21,1114,Greenhouse & Nursery Products,3.752146068,3.088103331,6.840249399
Mexico,CA,21,1119,Misc. Crops ,19.1031852,15.72236496,34.82555016
Mexico,CA,21,1121,Cattle,0.800080431,0.756486793,1.556567224
Mexico,CA,21,1123,Poultry & Eggs,3.700919472,3.499269068,7.20018854
Mexico,CA,21,1125,Aquaculture ,0.006374409,0.006027089,0.012401498
Mexico,CA,21,1129,Misc. Animal Products ,1.757436327,1.661679652,3.419115979
Mexico,CA,21,1132,Forestry Products ,0.011950361,0.030183072,0.042133433
Mexico,CA,21,1133,Timber & Logs ,0.043220987,0.040377761,0.083598749
Mexico,CA,21,1141,Marine Products ,4.362534003,2.312796254,6.675330257
Mexico,CA,21,2111,Oil & Gas ,9.195912876,5.586764274,14.78267715
Mexico,CA,21,2121,Coal & Petroleum Gases ,0.002802837,0.001596911,0.004399748
Mexico,CA,21,2122,Metal Ores ,0.003129725,0.002202996,0.005332721
Mexico,CA,21,2123,Nonmetallic Minerals ,11.2005325,10.47348039,21.6740129
Mexico,CA,21,3111,Animal Foods ,2.591900184,4.027952989,6.619853172
Mexico,CA,21,3112,Grain & Oilseed Milling Products ,5.351670446,5.88194267,11.23361312
Mexico,CA,21,3113,Sugar & Confectionery Products ,4.05069205,4.512513224,8.563205274
Mexico,CA,21,3114,Preserves & Specialty Foods ,54.96415184,84.36304482,139.3271967
Mexico,CA,21,3115,Dairy Products ,36.67606436,47.87991558,84.55597994
Mexico,CA,21,3116,Meat Products ,244.8228909,354.1340149,598.9569057
Mexico,CA,21,3117,Prepared Seafood Products ,1.021809727,0.876319246,1.898128973
Mexico,CA,21,3118,Bakery & Tortilla Products ,2.143231784,3.469222465,5.612454249
Mexico,CA,21,3119,Misc. Foods ,140.1706571,209.0992375,349.2698946
Mexico,CA,21,3121,Beverages ,1.50950869,1.589034026,3.098542715
Mexico,CA,21,3122,Tobacco Products ,0.003385762,0.001455878,0.00484164
Mexico,CA,21,3131,"Fibers, Yarns & Threads ",5.914267372,5.44185464,11.35612201
Mexico,CA,21,3132,Fabrics ,16.48995901,15.17279391,31.66275291
Mexico,CA,21,3133,Finished & Coated Textile Fabrics ,3.388165561,3.117529749,6.50569531
Mexico,CA,21,3141,Textile Furnishings ,0.911612913,0.838796194,1.750409106
Mexico,CA,21,3149,Misc. Textile Products ,2.977992487,2.740119986,5.718112473
Mexico,CA,21,3151,Knit Apparel ,4.786351089,4.340050036,9.126401125
Mexico,CA,21,3152,Apparel ,19.73454263,17.8944045,37.62894713
Mexico,CA,21,3159,Apparel Accessories ,2.001021728,1.814437399,3.815459127
Mexico,CA,21,3161,Leather & Hide Tanning ,1.66517663,1.509908019,3.175084649
Mexico,CA,21,3162,Footwear ,4.81902266,4.369675162,9.188697821
Mexico,CA,21,3169,Misc. Leather Products ,4.003577628,3.630265918,7.633843545
Mexico,CA,21,3211,Sawmill & Wood Products ,11.83625472,12.99121106,24.82746578
Mexico,CA,21,3212,"Veneer, Plywood & Engineered Wood ",3.65665646,3.446751247,7.103407708
Mexico,CA,21,3219,Misc. Wood Products ,3.187975194,3.186454214,6.374429408
Mexico,CA,21,3221,Pulp & Paperboard Mill Products ,5.183414758,5.57381714,10.7572319
Mexico,CA,21,3222,Converted Paper Products ,25.66119066,31.46684373,57.12803439
Mexico,CA,21,3231,Printed Matter & Related Products ,0.641204161,0.66006707,1.30127123
Mexico,CA,21,3241,Petroleum & Coal Products ,1.61297569,1.400984599,3.013960289
Mexico,CA,21,3251,Basic Chemicals ,4.738825895,3.710741633,8.449567528
Mexico,CA,21,3252,Resins & Synthetic Fibers ,1.036586412,1.460707905,2.497294318
Mexico,CA,21,3253,Pesticides & Fertilizers ,2.358450954,2.042107832,4.400558786
Mexico,CA,21,3254,Pharmaceuticals & Medicines ,0.079587551,0.043109923,0.122697474
Mexico,CA,21,3255,"Paints, Coatings & Adhesives ",0.612022218,0.688128608,1.300150826
Mexico,CA,21,3256,"Soaps, Cleaning Agents & Toiletries ",0.044269505,0.037390705,0.08166021
Mexico,CA,21,3259,Misc. Chemical Preparations ,2.118069803,2.458225491,4.576295294
Mexico,CA,21,3261,Plastics Products ,27.77231104,29.56897487,57.34128591
Mexico,CA,21,3262,Rubber Products ,12.59690298,12.08838777,24.68529076
Mexico,CA,21,3271,Clay & Refractory Products ,0.241339199,0.191946235,0.433285434
Mexico,CA,21,3272,Glass & Glass Products ,7.113229564,4.89670276,12.00993232
Mexico,CA,21,3273,Cement & Concrete Products ,0.505880727,0.400214101,0.906094828
Mexico,CA,21,3274,Lime & Gypsum Products ,0.048255865,0.033479708,0.081735573
Mexico,CA,21,3279,Misc. Nonmetallic Minerals ,1.022690051,0.709537878,1.732227929
Mexico,CA,21,3311,"Iron, Steel & Ferroalloys",2.144817401,2.058099716,4.202917117
Mexico,CA,21,3312,Products from Purchased Steel ,0.023891073,0.066563683,0.090454756
Mexico,CA,21,3313,Aluminum,4.171299888,2.59350324,6.764803128
Mexico,CA,21,3314,Nonferrous Metal Products,2.384644594,1.215375706,3.6000203
Mexico,CA,21,3315,Foundry Products,0.072860444,0.047893438,0.120753882
Mexico,CA,21,3321,"Crowns, Closures & Seals ",0.018598757,0.019174415,0.037773172
Mexico,CA,21,3322,Cutlery & Handtools ,0.039427808,0.032015647,0.071443455
Mexico,CA,21,3323,Architectural & Structural Metals ,2.464023359,2.34633525,4.810358609
Mexico,CA,21,3324,"Boilers, Tanks & Containers ",1.18157508,1.118115737,2.299690816
Mexico,CA,21,3325,Hardware ,1.258390756,1.463731053,2.722121809
Mexico,CA,21,3326,Springs & Wire Products ,15.62339982,14.7717284,30.39512821
Mexico,CA,21,3327,"Bolts, Nuts & Misc. Turned Prods ",1.258866304,1.033555698,2.292422002
Mexico,CA,21,3329,Misc. Fabricated Metal Products ,9.893001439,7.889465684,17.78246712
Mexico,CA,21,3331,Ag. & Construction Machinery ,30.91103439,27.91330292,58.82433731
Mexico,CA,21,3332,Industrial Machinery ,2.91667937,2.515667091,5.432346462
Mexico,CA,21,3333,Comm. & Serv. Industry Machinery ,0.042426256,0.039271139,0.081697394
Mexico,CA,21,3334,HVAC & Refrigeration Equipment ,7.639567378,5.361899096,13.00146647
Mexico,CA,21,3335,Metalworking Machinery ,0.46197793,0.411136691,0.873114621
Mexico,CA,21,3336,Engines & Turbines ,10.02807705,8.797805878,18.82588293
Mexico,CA,21,3339,Misc. General Purpose Machinery ,46.3845875,39.96913678,86.35372428
Mexico,CA,21,3341,Computer Equipment ,0.049114352,0.021865255,0.070979607
Mexico,CA,21,3342,Communications Equipment ,10.96086262,3.455641419,14.41650404
Mexico,CA,21,3343,Audio & Video Equipment ,10.19314945,36.65489632,46.84804578
Mexico,CA,21,3344,Semiconductors & Components ,0.201518322,0.066680666,0.268198988
Mexico,CA,21,3345,Navigational & Meas. Instruments ,0.100240028,0.026206804,0.126446832
Mexico,CA,21,3346,Magnetic & Optical Media ,2.373285655,1.783484276,4.156769931
Mexico,CA,21,3351,Electric Lighting Equipment ,0.624976178,0.494371058,1.119347237
Mexico,CA,21,3352,Household Appliances ,3.638617377,2.642759871,6.281377247
Mexico,CA,21,3353,Electrical Equipment ,6.597742746,4.695119425,11.29286217
Mexico,CA,21,3359,Electrical Equipment & Components ,6.100285885,4.525311836,10.62559772
Mexico,CA,21,3361,Motor Vehicles ,0.013439097,0.018074072,0.031513169
Mexico,CA,21,3362,Motor Vehicle Bodies & Trailers ,93.09260187,107.0984014,200.1910033
Mexico,CA,21,3363,Motor Vehicle Parts ,20.84696843,21.00146672,41.84843515
Mexico,CA,21,3364,Aerospace Products & Parts ,0.830641143,0.334681151,1.165322294
Mexico,CA,21,3366,Ships & Boats ,0.026199173,0.021966177,0.04816535
Mexico,CA,21,3371,Household & Institutional Furniture ,1.291801795,1.327048258,2.618850053
Mexico,CA,21,3379,Furniture Related Products ,0.610723184,0.808783318,1.419506502
Mexico,CA,21,3391,Medical Equipment & Supplies ,1.250790141,0.716668945,1.967459086
Mexico,CA,21,3399,Misc. Manufactured Commodities ,1.609277002,1.682674932,3.291951934
Mexico,CA,21,9100,Scrap Products ,0,0,0
Mexico,CA,22,1111,Oilseeds & Grains ,26.54371961,21.84609753,48.38981714
Mexico,CA,22,1112,Vegetables & Melons ,101.1318481,83.23385908,184.3657072
Mexico,CA,22,1113,Fruits & Tree Nuts ,314.9187558,259.1854478,574.1042037
Mexico,CA,22,1114,Greenhouse & Nursery Products,11.59045452,9.539213174,21.12966769
Mexico,CA,22,1119,Misc. Crops ,7.967124753,6.557128653,14.52425341
Mexico,CA,22,1121,Cattle,0.485733153,0.45926722,0.945000374
Mexico,CA,22,1123,Poultry & Eggs,1.389917145,1.314185329,2.704102473
Mexico,CA,22,1125,Aquaculture ,0.002739998,0.002590705,0.005330704
Mexico,CA,22,1129,Misc. Animal Products ,1.084728338,1.025625213,2.110353551
Mexico,CA,22,1132,Forestry Products ,0.007987596,0.020174302,0.028161898
Mexico,CA,22,1133,Timber & Logs ,0.027583177,0.02576866,0.053351838
Mexico,CA,22,1141,Marine Products ,6.234044994,3.304977314,9.539022308
Mexico,CA,22,2111,Oil & Gas ,4.921432573,2.989902585,7.911335157
Mexico,CA,22,2121,Coal & Petroleum Gases ,0.004049184,0.002307014,0.006356198
Mexico,CA,22,2122,Metal Ores ,0.004520244,0.003181773,0.007702017
Mexico,CA,22,2123,Nonmetallic Minerals ,1.691388802,1.581596898,3.2729857
Mexico,CA,22,3111,Animal Foods ,3.871596737,6.016670604,9.888267341
Mexico,CA,22,3112,Grain & Oilseed Milling Products ,1.176877002,1.293488291,2.470365293
Mexico,CA,22,3113,Sugar & Confectionery Products ,0.087131508,0.09706541,0.184196918
Mexico,CA,22,3114,Preserves & Specialty Foods ,73.96834443,113.532085,187.5004294
Mexico,CA,22,3115,Dairy Products ,77.55145413,101.2419719,178.793426
Mexico,CA,22,3116,Meat Products ,110.796846,160.2665983,271.0634443
Mexico,CA,22,3117,Prepared Seafood Products ,1.46016242,1.252257047,2.712419468
Mexico,CA,22,3118,Bakery & Tortilla Products ,6.812020164,11.02653179,17.83855195
Mexico,CA,22,3119,Misc. Foods ,26.70162928,39.83209067,66.53371995
Mexico,CA,22,3121,Beverages ,1.274499829,1.341644211,2.61614404
Mexico,CA,22,3122,Tobacco Products ,0.00684148,0.002941836,0.009783316
Mexico,CA,22,3131,"Fibers, Yarns & Threads ",1.804522232,1.660382777,3.464905009
Mexico,CA,22,3132,Fabrics ,31.84143284,29.29804119,61.13947403
Mexico,CA,22,3133,Finished & Coated Textile Fabrics ,2.353901121,2.16587904,4.519780162
Mexico,CA,22,3141,Textile Furnishings ,4.423820633,4.070460012,8.494280645
Mexico,CA,22,3149,Misc. Textile Products ,1.396205707,1.284681268,2.680886975
Mexico,CA,22,3151,Knit Apparel ,1.026638871,0.930910413,1.957549284
Mexico,CA,22,3152,Apparel ,0.658549934,0.597143756,1.25569369
Mexico,CA,22,3161,Leather & Hide Tanning ,1.174417583,1.064909569,2.239327152
Mexico,CA,22,3162,Footwear ,4.588695833,4.160825052,8.749520885
Mexico,CA,22,3169,Misc. Leather Products ,4.070758253,3.691182317,7.761940569
Mexico,CA,22,3211,Sawmill & Wood Products ,21.86904701,24.0029817,45.87202871
Mexico,CA,22,3212,"Veneer, Plywood & Engineered Wood ",11.85181108,11.17147456,23.02328564
Mexico,CA,22,3219,Misc. Wood Products ,6.640184322,6.637016295,13.27720062
Mexico,CA,22,3221,Pulp & Paperboard Mill Products ,8.018231973,8.622145997,16.64037797
Mexico,CA,22,3222,Converted Paper Products ,72.20986897,88.54681348,160.7566825
Mexico,CA,22,3231,Printed Matter & Related Products ,7.227112984,7.439719796,14.66683278
Mexico,CA,22,3241,Petroleum & Coal Products ,1.620813513,1.407792308,3.028605821
Mexico,CA,22,3251,Basic Chemicals ,0.318337007,0.249274063,0.567611071
Mexico,CA,22,3252,Resins & Synthetic Fibers ,3.157189926,4.44896077,7.606150695
Mexico,CA,22,3253,Pesticides & Fertilizers ,3.557607016,3.080419009,6.638026026
Mexico,CA,22,3254,Pharmaceuticals & Medicines ,0.004494769,0.002434666,0.006929435
Mexico,CA,22,3255,"Paints, Coatings & Adhesives ",1.920011435,2.158769334,4.078780769
Mexico,CA,22,3259,Misc. Chemical Preparations ,0.39058119,0.453307363,0.843888553
Mexico,CA,22,3261,Plastics Products ,64.09124537,68.23747656,132.3287219
Mexico,CA,22,3262,Rubber Products ,9.895185279,9.495733749,19.39091903
Mexico,CA,22,3271,Clay & Refractory Products ,0.412883823,0.328382192,0.741266015
Mexico,CA,22,3272,Glass & Glass Products ,10.07865791,6.938085091,17.016743
Mexico,CA,22,3273,Cement & Concrete Products ,0.333296701,0.263678832,0.596975533
Mexico,CA,22,3274,Lime & Gypsum Products ,0.093780102,0.065064224,0.158844326
Mexico,CA,22,3279,Misc. Nonmetallic Minerals ,0.18777006,0.130274045,0.318044105
Mexico,CA,22,3311,"Iron, Steel & Ferroalloys",0.331481571,0.318079351,0.649560922
Mexico,CA,22,3313,Aluminum,26.88758726,16.71734149,43.60492875
Mexico,CA,22,3314,Nonferrous Metal Products,0.035589066,0.018138588,0.053727654
Mexico,CA,22,3315,Foundry Products,0.029347019,0.019290709,0.048637728
Mexico,CA,22,3321,"Crowns, Closures & Seals ",0.006829566,0.007040951,0.013870516
Mexico,CA,22,3322,Cutlery & Handtools ,0.098014411,0.079588365,0.177602776
Mexico,CA,22,3323,Architectural & Structural Metals ,2.195058622,2.090216963,4.285275585
Mexico,CA,22,3324,"Boilers, Tanks & Containers ",0.814458886,0.770716405,1.585175292
Mexico,CA,22,3325,Hardware ,1.254130933,1.458776125,2.712907058
Mexico,CA,22,3326,Springs & Wire Products ,24.78085171,23.4299842,48.21083592
Mexico,CA,22,3327,"Bolts, Nuts & Misc. Turned Prods ",0.909915812,0.747060009,1.656975821
Mexico,CA,22,3329,Misc. Fabricated Metal Products ,16.9004462,13.47775912,30.37820532
Mexico,CA,22,3331,Ag. & Construction Machinery ,20.14832433,18.19435329,38.34267762
Mexico,CA,22,3332,Industrial Machinery ,2.3909696,2.062236803,4.453206403
Mexico,CA,22,3333,Comm. & Serv. Industry Machinery ,0.155725206,0.144144376,0.299869582
Mexico,CA,22,3334,HVAC & Refrigeration Equipment ,5.102987292,3.581577542,8.684564834
Mexico,CA,22,3335,Metalworking Machinery ,1.237743877,1.101528643,2.33927252
Mexico,CA,22,3336,Engines & Turbines ,19.48965348,17.09861093,36.5882644
Mexico,CA,22,3339,Misc. General Purpose Machinery ,67.77284718,58.399187,126.1720342
Mexico,CA,22,3341,Computer Equipment ,0.051164865,0.022778125,0.07394299
Mexico,CA,22,3342,Communications Equipment ,10.94935503,3.452013408,14.40136844
Mexico,CA,22,3343,Audio & Video Equipment ,10.18819771,36.6370897,46.82528742
Mexico,CA,22,3344,Semiconductors & Components ,4.010570367,1.327062966,5.337633334
Mexico,CA,22,3346,Magnetic & Optical Media ,7.597067856,5.709068791,13.30613665
Mexico,CA,22,3351,Electric Lighting Equipment ,1.921807182,1.520195303,3.442002485
Mexico,CA,22,3352,Household Appliances ,10.07815096,7.319849866,17.39800082
Mexico,CA,22,3353,Electrical Equipment ,51.08456905,36.35306221,87.43763126
Mexico,CA,22,3359,Electrical Equipment & Components ,33.61501992,24.93628173,58.55130165
Mexico,CA,22,3361,Motor Vehicles ,0.001479605,0.001989903,0.003469508
Mexico,CA,22,3362,Motor Vehicle Bodies & Trailers ,51.98896394,59.81071338,111.7996773
Mexico,CA,22,3363,Motor Vehicle Parts ,31.23881184,31.47032477,62.7091366
Mexico,CA,22,3364,Aerospace Products & Parts ,0.059936319,0.024149486,0.084085805
Mexico,CA,22,3366,Ships & Boats ,0.005866281,0.004918467,0.010784748
Mexico,CA,22,3371,Household & Institutional Furniture ,0.644750418,0.662342259,1.307092678
Mexico,CA,22,3379,Furniture Related Products ,0.218568046,0.289450596,0.508018642
Mexico,CA,22,3391,Medical Equipment & Supplies ,4.674984979,2.678640042,7.353625022
Mexico,CA,22,3399,Misc. Manufactured Commodities ,6.643883884,6.946906498,13.59079038
Mexico,CA,23,1111,Oilseeds & Grains ,25.82730143,21.25646874,47.08377017
Mexico,CA,23,1112,Vegetables & Melons ,59.37680736,48.86849107,108.2452984
Mexico,CA,23,1113,Fruits & Tree Nuts ,87.18648136,71.75649846,158.9429798
Mexico,CA,23,1114,Greenhouse & Nursery Products,4.642531517,3.820911229,8.463442746
Mexico,CA,23,1119,Misc. Crops ,3.868643591,3.183983497,7.052627088
Mexico,CA,23,1121,Cattle,0.015394684,0.01455588,0.029950564
Mexico,CA,23,1123,Poultry & Eggs,2.205082822,2.084935425,4.290018248
Mexico,CA,23,1125,Aquaculture ,0.007138953,0.006749976,0.013888929
Mexico,CA,23,1129,Misc. Animal Products ,0.861839826,0.814881131,1.676720958
Mexico,CA,23,1132,Forestry Products ,0.019760296,0.049908656,0.069668952
Mexico,CA,23,1133,Timber & Logs ,0.069169033,0.064618854,0.133787887
Mexico,CA,23,1141,Marine Products ,1.85889993,0.985495309,2.844395239
Mexico,CA,23,2111,Oil & Gas ,52.46640725,31.87475279,84.34116005
Mexico,CA,23,2121,Coal & Petroleum Gases ,0.001556559,0.000886846,0.002443405
Mexico,CA,23,2123,Nonmetallic Minerals ,25.88635967,24.20601702,50.09237669
Mexico,CA,23,3111,Animal Foods ,1.279532482,1.98846264,3.267995122
Mexico,CA,23,3112,Grain & Oilseed Milling Products ,0.556021521,0.611115116,1.167136637
Mexico,CA,23,3113,Sugar & Confectionery Products ,1.072754806,1.195060051,2.267814857
Mexico,CA,23,3114,Preserves & Specialty Foods ,11.58730763,17.78505663,29.37236426
Mexico,CA,23,3115,Dairy Products ,29.60250493,38.64551613,68.24802107
Mexico,CA,23,3116,Meat Products ,11.78262628,17.04345838,28.82608466
Mexico,CA,23,3117,Prepared Seafood Products ,0.435398734,0.373404442,0.808803176
Mexico,CA,23,3118,Bakery & Tortilla Products ,1.370543921,2.218482293,3.589026214
Mexico,CA,23,3119,Misc. Foods ,68.99208853,102.9187806,171.9108691
Mexico,CA,23,3121,Beverages ,0.059385977,0.062514604,0.12190058
Mexico,CA,23,3131,"Fibers, Yarns & Threads ",3.347763616,3.080354982,6.428118597
Mexico,CA,23,3132,Fabrics ,82.96850406,76.34124573,159.3097498
Mexico,CA,23,3133,Finished & Coated Textile Fabrics ,7.062717476,6.498570228,13.5612877
Mexico,CA,23,3141,Textile Furnishings ,2.415684801,2.222727638,4.638412439
Mexico,CA,23,3149,Misc. Textile Products ,0.747538746,0.687827745,1.435366491
Mexico,CA,23,3151,Knit Apparel ,0.791650943,0.717833824,1.509484767
Mexico,CA,23,3152,Apparel ,4.924599498,4.465407538,9.390007036
Mexico,CA,23,3159,Apparel Accessories ,1.787916572,1.621203133,3.409119705
Mexico,CA,23,3161,Leather & Hide Tanning ,2.530044267,2.294131481,4.824175748
Mexico,CA,23,3162,Footwear ,9.715254144,8.809359847,18.52461399
Mexico,CA,23,3169,Misc. Leather Products ,11.50254072,10.42999173,21.93253245
Mexico,CA,23,3211,Sawmill & Wood Products ,10.68319666,11.72564008,22.40883674
Mexico,CA,23,3212,"Veneer, Plywood & Engineered Wood ",1.510865818,1.424136694,2.935002511
Mexico,CA,23,3219,Misc. Wood Products ,1.926887135,1.925967818,3.852854953
Mexico,CA,23,3221,Pulp & Paperboard Mill Products ,0.932166396,1.002374936,1.934541332
Mexico,CA,23,3222,Converted Paper Products ,29.11354683,35.70026975,64.81381658
Mexico,CA,23,3231,Printed Matter & Related Products ,3.124951406,3.216881055,6.341832461
Mexico,CA,23,3241,Petroleum & Coal Products ,2.861797476,2.485675522,5.347472998
Mexico,CA,23,3251,Basic Chemicals ,7.06398795,5.531461751,12.5954497
